id,employee_email,name,country,city,salary,joining_date,contract_type
283,bmartina7u@infoseek.co.jp,Brittni,Sweden,Eskilstuna,$5352.80,2024-01-30,Electrical
299,tburgoyne8a@usa.gov,Thorny,Sweden,Eskilstuna,$2733.59,2024-06-10,Drywall & Acoustical (FED)
307,cwillwood8i@technorati.com,Cece,Sweden,Eskilstuna,$5869.64,2024-04-20,Painting & Vinyl Wall Covering
345,mbayly9k@over-blog.com,Meridith,Sweden,Eskilstuna,$5521.03,2024-07-22,Drywall & Acoustical (MOB)
379,uternai@free.fr,Udall,Sweden,Eskilstuna,$4155.69,2024-05-07,Asphalt Paving
411,gaugustebe@flavors.me,Gayle,Sweden,Eskilstuna,$6053.80,2024-02-27,Glass & Glazing
423,esarfatbq@princeton.edu,Ethelda,Sweden,Eskilstuna,$3077.39,2024-01-16,RF Shielding
442,btwentymanc9@mysql.com,Bambie,Sweden,Eskilstuna,$9088.85,2024-07-29,Granite Surfaces
463,bhintzecu@example.com,Bondy,Sweden,Eskilstuna,$7151.80,2024-04-21,Overhead Doors
491,pwaywelldm@marketwatch.com,Pacorro,Sweden,Eskilstuna,$5338.80,2024-06-01,"Doors, Frames & Hardware"
517,wtaaffeec@canalblog.com,Wildon,Sweden,Eskilstuna,$3964.46,2024-03-19,RF Shielding
569,idobbsfs@weather.com,Ingram,Sweden,Eskilstuna,$1648.22,2024-08-02,Sitework & Site Utilities
573,bworldfw@ft.com,Bryant,Sweden,Eskilstuna,$4196.33,2024-02-22,Prefabricated Aluminum Metal Canopies
589,eissacgc@sfgate.com,Elianore,Sweden,Eskilstuna,$9327.73,2024-06-03,Elevator
599,csmithsongm@gov.uk,Cad,Sweden,Eskilstuna,$7644.36,2024-03-01,Granite Surfaces
671,nmcelvogueim@instagram.com,Nanete,Sweden,Eskilstuna,$1825.73,2024-02-21,Landscaping & Irrigation
739,swabersinkeki@google.com,Sharyl,Sweden,Eskilstuna,$7194.68,2024-05-13,Glass & Glazing
747,vscaneskq@privacy.gov.au,Viv,Sweden,Eskilstuna,$5711.94,2024-07-24,Electrical and Fire Alarm
795,cstemsonm2@clickbank.net,Clem,Sweden,Eskilstuna,$2383.73,2024-03-17,Fire Sprinkler System
812,acampionmj@surveymonkey.com,Alden,Sweden,Eskilstuna,$3222.15,2024-05-12,EIFS
837,mdesantosn8@state.gov,Mort,Sweden,Eskilstuna,$9942.64,2024-04-06,Fire Protection
852,jmacavaddynn@nature.com,Jazmin,Sweden,Eskilstuna,$1262.30,2024-01-19,Site Furnishings
902,mdebenedittip1@multiply.com,Mira,Sweden,Eskilstuna,$8377.03,2024-01-22,Elevator
909,ccranneyp8@accuweather.com,Cyrille,Sweden,Eskilstuna,$8280.00,2024-03-12,Landscaping & Irrigation
976,wtarrantr3@cocolog-nifty.com,Wesley,Sweden,Eskilstuna,$5179.41,2024-07-28,Framing (Steel)
